show_id,Show Title,Year,Previews Date,Opening Date,Closing Date,Theatre Name,Production Type,Show Type,Show Type (Simple),Intermissions,N Performances,Run Time,Show Not Opened,Revival,Other Titles,Official Website,N People,N Performers,N Creative Team,theatre_id,Theatre Full Address,Theatre Street Address,Theatre Address Locality,Theatre Address Region,Theatre Postal Code,Theatre Year Closed,Theatre Year Demolished,Theatre Capacity
4237,Les Deux Aveugles,1864,,1864-01-09,1864-04-30,Niblo's Garden,Revival,Musical,Musical,1.0,,,False,True,,,2,0,2,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
5,The House that Jack Built,1864,,1864-01-25,1864-05-21,Old Bowery Theatre,Original Production,Pantomime,Musical,1.0,48.0,,False,False,,,5,4,4,5685.0,,,,,,,,
5878,Le Mariage Aux Lanternes,1864,,1864-02-06,1864-04-30,Niblo's Garden,Original Production,Operetta,Musical,1.0,,,False,False,,,0,0,0,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
7731,Le Violoneux,1864,,1864-02-11,1864-04-30,Niblo's Garden,Original Production,Operetta,Musical,1.0,,,False,False,,,0,0,0,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
3330,Ba-Ta-Clan,1864,,1864-02-25,1864-04-30,Niblo's Garden,Original Production,Musical,Musical,1.0,,,False,False,,,0,0,0,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
313434,The Fool's Revenge,1864,,1864-03-28,,Niblo's Garden,Original Production,Play,Play,,,,False,False,,,2,1,1,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
5752,Loyalina,1864,,1864-04-11,1864-04-30,Olympic Theatre,Original Production,Musical,Musical,1.0,18.0,,False,False,"Loyalina, or, Brigadier General Fortunio, and His Seven Gifted Aides-de-Camp (full title)",,6,5,3,5637.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
7558,Thrice Married,1864,,1864-05-23,1864-06-18,Winter Garden Theatre,Original Production,Operetta,Musical,1.0,24.0,,False,False,,,0,0,0,5090.0,Drury Lane London,Drury Lane,London,,,,1965.0,1581.0
3104,Aladdin,1864,,1864-06-02,1864-07-02,Olympic Theatre,Revival,Musical,Musical,1.0,27.0,,False,True,"Aladdin, or, the Wonderful Lamp (full title)",,9,8,3,5637.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
4652,Fra Diavolo,1864,,1864-07-11,1864-07-16,Olympic Theatre,Revival,Musical,Musical,1.0,6.0,,False,True,The Devil's Brother (alternate title),,8,5,3,5637.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
5943,Mazulm,1864,,1864-07-11,,Barnum's New Museum,Revival,Musical,Musical,1.0,48.0,,False,True,,,7,6,1,5717.0,539-41 Broadway New York NY,539-41 Broadway,New York,NY,,,1868.0,
322190,Julius Caesar,1864,,1864-11-25,1864-11-25,Old Winter Garden Theatre,Revival,Play,Play,,1.0,,False,True,,,4,3,2,7543.0,624 Broadway New York NY,624 Broadway,New York,NY,,,1867.0,
322202,Hamlet,1864,,1864-11-26,1865-03-22,Old Winter Garden Theatre,Revival,Play,Play,,,,False,True,,,21,20,1,7543.0,624 Broadway New York NY,624 Broadway,New York,NY,,,1867.0,
6881,The Ring of Fate,1864,,1864-12-26,1865-02-11,Barnum's New Museum,Original Production,Musical,Musical,1.0,40.0,,False,False,"The Ring of Fate, or, Fire, Air, Earth and Water (full title)",,9,7,2,5717.0,539-41 Broadway New York NY,539-41 Broadway,New York,NY,,,1868.0,
313931,Othello,1865,,1865-03-23,,Old Winter Garden Theatre,Revival,Play,Play,,,,False,True,,,3,2,2,7543.0,624 Broadway New York NY,624 Broadway,New York,NY,,,1867.0,
4920,The Green Monster,1865,,1865-07-10,1865-07-29,Barnum's New Museum,Original Production,Musical,Musical,1.0,20.0,,False,False,"The Green Monster, or, the White Knight and the Giant Warrior (full title)",,9,8,1,5717.0,539-41 Broadway New York NY,539-41 Broadway,New York,NY,,,1868.0,
6903,Robert and Bertrand,1865,,1865-07-31,1865-08-05,Barnum's New Museum,Original Production,Pantomime,Musical,1.0,12.0,,False,False,,,0,0,0,5717.0,539-41 Broadway New York NY,539-41 Broadway,New York,NY,,,1868.0,
7887,The Witch of the Black Cavern,1865,,1865-08-14,1865-08-19,Barnum's New Museum,Original Production,Pantomime,Musical,1.0,12.0,,False,False,"The Witch of the Black Cavern, or, the Golden Pills of Magic (full title)",,7,6,1,5717.0,539-41 Broadway New York NY,539-41 Broadway,New York,NY,,,1868.0,
5693,The Loan of a Lover,1866,,1866-03-01,1866-03-10,Lucy Rushton's New York Theatre,Revival,Musical,Musical,1.0,9.0,,False,True,,,2,0,2,7651.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
7732,Le Violoneux,1866,,1866-06-12,,Thèåtre Français,Revival,Operetta,Musical,1.0,,,False,True,,,0,0,0,5703.0,,,,,,,,
322327,The Sheep's Foot!,1866,,1866-06-18,1866-06-30,New Bowery Theatre,Original Production,Musical,Musical,,16.0,,False,False,,,10,8,2,5673.0,Canal and Hester New York NY,Canal and Hester,New York,NY,,,1866.0,
6245,A Night in Rome,1866,,1866-06-25,1866-06-30,Thèåtre Français,Original Production,Operetta,Musical,1.0,,,False,False,,,1,0,1,5703.0,,,,,,,,
313944,Rip Van Winkle,1866,,1866-09-03,,Olympic Theatre,Revival,Play,Play,,,,False,True,,,2,1,1,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
3545,The Black Crook,1866,,1866-09-12,1868-01-04,Niblo's Garden,Original Production,Musical,Musical,1.0,475.0,,False,False,,,16,10,6,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
5099,The Hippodrome!,1866,,1866-10-01,1866-10-06,Kelly and Leon's,Original Production,Musical,Musical,1.0,6.0,,False,False,,,0,0,0,7649.0,720 Broadway New York NY,720 Broadway,New York,NY,,,,
7658,Two Doves,1866,,1866-10-01,1866-10-06,Kelly and Leon's,Original Production,Musical,Musical,1.0,6.0,,False,False,,,0,0,0,7649.0,720 Broadway New York NY,720 Broadway,New York,NY,,,,
6246,A Night in Rome,1866,,1866-10-17,1866-10-18,New York Theatre,Revival,Operetta,Musical,1.0,2.0,,False,True,,,3,2,1,5331.0,1514-16 Broadway (44th St.) New York NY,1514-16 Broadway (44th St.),New York,NY,,,1935.0,
4290,Domestic Bliss!,1866,,1866-10-22,,Kelly and Leon's,Original Production,Operetta,Musical,1.0,,,False,False,,,0,0,0,7649.0,720 Broadway New York NY,720 Broadway,New York,NY,,,,
313292,Griffith Gaunt,1866,,1866-11-07,,New York Theatre,Original Production,Play,Play,,,,False,False,,,2,1,1,7652.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
4238,Les Deux Aveugles,1866,,1866-11-24,,Thèåtre Français,Revival,Musical,Musical,1.0,,,False,True,,,2,0,2,5703.0,,,,,,,,
7585,"Tom-Tom, the Piper's Son",1866,,1866-12-03,,Thèåtre Français,Original Production,Musical,Musical,1.0,11.0,,False,False,"Tom-Tom, the Piper's Son Stole a Pig and Away He Run (full title)",,6,5,2,5703.0,,,,,,,,
5934,Matrimony,1866,,1866-12-06,,Kelly and Leon's,Original Production,Musical,Musical,1.0,,,False,False,,,0,0,0,7649.0,720 Broadway New York NY,720 Broadway,New York,NY,,,,
322302,Cendrillon,1866,,1866-12-13,1867-01-28,New York Theatre,Original Production,Musical,Musical,,36.0,,False,False,,,10,9,2,7652.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
4653,Fra Diavolo,1867,,1867-01-16,1867-01-25,Olympic Theatre,Revival,Musical,Musical,1.0,3.0,,False,True,The Devil's Brother (alternate title),,10,7,3,5637.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
3533,A Bird of Paradise,1867,,1867-01-29,1867-02-09,New York Theatre,Original Production,Musical,Musical,1.0,15.0,,False,False,,,6,5,2,5331.0,1514-16 Broadway (44th St.) New York NY,1514-16 Broadway (44th St.),New York,NY,,,1935.0,
3567,The Blind Man's Daughter,1867,,1867-02-01,1867-02-01,Olympic Theatre,Original Production,Musical,Musical,1.0,1.0,,False,False,,,4,2,2,5637.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
312234,Little Boy Blue,1867,,1867-04-01,1867-05-11,New Bowery Theatre,Original Production,Musical,Musical,,36.0,,False,False,,,7,6,3,5673.0,Canal and Hester New York NY,Canal and Hester,New York,NY,,,1866.0,
3501,Between You and Me and the Post,1867,,1867-06-10,1867-06-29,Worrell Sisters' New York Theatre,Revival,Musical,Musical,1.0,21.0,,False,True,,,5,3,3,7653.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
313572,Caste,1867,,1867-08-05,,Broadway Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,7546.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
322374,Under the Gaslight,1867,,1867-08-12,1867-10-01,Worrell Sisters' New York Theatre,Original Production,Play,Play,,,,False,False,,,3,2,1,7653.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
313254,"A Legend of Norwood; or, Village Life in New England",1867,,1867-11-11,,Worrell Sisters' New York Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,7653.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
6956,La Rose de Saint-Flour,1867,,1867-11-23,,Thèåtre Français,Revival,Musical,Musical,1.0,,,False,True,,,0,0,0,5703.0,,,,,,,,
322421,Under the Gaslight,1867,,1867-12-04,1868-01-29,Worrell Sisters' New York Theatre,Revival,Play,Play,,100.0,,False,True,,,4,3,1,7653.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
313146,Pickwick Papers,1868,,1868-01-22,,Worrell Sisters' New York Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,7653.0,728 Broadway (Waverly) New York NY,728 Broadway (Waverly),New York,NY,,,1884.0,
5160,Humpty Dumpty,1868,,1868-03-10,1869-05-15,Olympic Theatre,Original Production,Pantomime,Musical,1.0,483.0,,False,False,"Humpty Dumpty The Second Volume, Bound to Please (revision title)",,7,5,4,5637.0,485 Broadway New York NY,485 Broadway,New York,NY,,,1869.0,
4654,"Fra Diavolo, or, the Inn of Terracina",1868,,1868-05-15,1868-05-15,Thèåtre Français,Revival,Musical,Musical,1.0,1.0,,False,True,The Devil's Brother (alternate title),,2,0,2,5703.0,,,,,,,,
313528,A Flash of Lightning,1868,,1868-06-10,,Broadway Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,7571.0,Canal St. New York NY,Canal St.,New York,NY,,1838.0,,
8,Lischen et Fritzchen,1868,,1868-06-25,1868-12-05,Pike's Opera House,Original Production,Musical,Musical,1.0,8.0,,False,False,,,3,0,3,7547.0,23rd St. (8th Ave.) New York NY,23rd St. (8th Ave.),New York,NY,,,1960.0,
3377,Barbe-Bleue,1868,,1868-07-13,1868-12-05,Niblo's Garden,Original Production,Opera Bouffe,Musical,1.0,102.0,,False,False,,,14,11,4,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
4535,Fire Fly,1868,,1868-08-10,1868-09-05,Chickering Hall,Original Production,Musical,Musical,1.0,24.0,,False,False,"Fire Fly, or, the Friend of the Flag (full title)",,4,3,2,7566.0,18th St. (5th Ave.) New York NY,18th St. (5th Ave.),New York,NY,,,,
313260,After Dark,1868,,1868-11-16,,Niblo's Garden,Original Production,Play,Play,,,,False,False,,,2,0,2,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
3921,La Chanson de Fortunio,1868,,1868-12-21,1869-01-02,Pike's Opera House,Original Production,Musical,Musical,1.0,14.0,,False,False,,,7,4,3,7547.0,23rd St. (8th Ave.) New York NY,23rd St. (8th Ave.),New York,NY,,,1960.0,
4239,Les Deux Aveugles,1869,,1869-02-03,1869-02-06,Grand Opera House,Revival,Musical,Musical,1.0,6.0,,False,True,,,5,2,3,5720.0,8th Ave. & 23rd St. New York NY,8th Ave. & 23rd St.,New York,NY,,,1961.0,1890.0
313930,Romeo and Juliet,1869,,1869-02-03,,Booth's Theatre,Revival,Play,Play,,,,False,True,,,3,0,3,5741.0,23rd St. (6th Ave.) New York NY,23rd St. (6th Ave.),New York,NY,,,1883.0,
6072,Monsieur Choufleury,1869,,1869-02-20,1869-05-29,Grand Opera House,Original Production,Musical,Musical,1.0,6.0,,False,False,,,0,0,0,5720.0,8th Ave. & 23rd St. New York NY,8th Ave. & 23rd St.,New York,NY,,,1961.0,1890.0
313418,School,1869,,1869-03-15,,Wallack's Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
6075,Monsieur Landry,1869,,1869-04-24,1869-04-29,Fifth Avenue Theatre,Original Production,Musical,Musical,1.0,3.0,,False,False,,,0,0,0,5359.0,"13-08 5th Avenue Seattle, WA",13-08 5th Avenue,"Seattle, WA",,,,,2115.0
5879,Le Mariage Aux Lanternes,1869,,1869-05-06,1869-05-08,Fifth Avenue Theatre,Revival,Operetta,Musical,1.0,3.0,,False,True,,,0,0,0,5359.0,"13-08 5th Avenue Seattle, WA",13-08 5th Avenue,"Seattle, WA",,,,,2115.0
6803,Pygmalion,1869,,1869-05-15,1869-05-25,Waverley Theatre,Original Production,Musical,Musical,1.0,10.0,,False,False,,,14,12,2,7550.0,720 Broadway New York NY,720 Broadway,New York,NY,,,,
7177,Sinbad the Sailor,1869,,1869-05-29,,Niblo's Garden,Original Production,Musical,Musical,1.0,64.0,,False,False,,,6,4,2,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
5528,Lalla Rookh,1869,,1869-08-02,1869-08-21,Wood's Museum,Original Production,Musical,Musical,1.0,18.0,,False,False,"Lalla Rookh, or, the Fire Worshippers (full title)",,4,2,2,5906.0,,,,,,,,
313544,David Garrick,1869,,1869-08-16,,Theatre Comique,Original Production,Play,Play,,,,False,False,,,3,2,1,7635.0,514 Broadway (Spring & Broome) New York NY,514 Broadway (Spring & Broome),New York,NY,,,,
313545,Play,1869,,1869-08-16,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,9,7,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
312277,"Formosa: (""The Most Beautiful"")",1869,,1869-09-06,,Niblo's Garden,Original Production,Play,Play,,,,False,False,,,13,12,1,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
313633,Dreams,1869,,1869-09-06,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,5,3,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313945,Uncle Tom's Cabin,1869,,1869-09-06,,Olympic Theatre,Revival,Play,Play,,,,False,True,,,3,2,1,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
5918,Masaniello,1869,,1869-09-13,1869-10-16,Wood's Museum,Original Production,Musical,Musical,1.0,12.0,,False,False,,,4,3,2,5906.0,,,,,,,,
313939,The School for Scandal,1869,,1869-09-15,,Wallack's Theatre,Revival,Play,Play,,,,False,True,,,5,4,1,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313621,Progress,1869,,1869-09-27,,Wallack's Theatre,Original Production,Play,Play,,,,False,False,,,5,4,1,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313942,Old Heads and Young Hearts,1869,,1869-09-27,,Daly's Fifth Avenue Theatre,Revival,Play,Play,,,,False,True,,,3,1,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313943,London Assurance,1869,,1869-09-29,,Daly's Fifth Avenue Theatre,Revival,Play,Play,,,,False,True,,,3,1,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
312257,Twelfth Night,1869,,1869-10-04,,Daly's Fifth Avenue Theatre,Revival,Play,Play,,,,False,True,,,7,5,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
312278,"The Streets of New York, or Poverty is No Crime",1869,,1869-10-04,,Olympic Theatre,Revival,Play,Play,,,,False,True,,,1,0,1,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
313200,Mary Warner,1869,,1869-10-18,,Booth's Theatre,Original Production,Play,Play,,,,False,False,,,5,4,1,5741.0,23rd St. (6th Ave.) New York NY,23rd St. (6th Ave.),New York,NY,,,1883.0,
313201,Charles O'Malley,1869,,1869-10-18,,Grand Opera House,Original Production,Play,Play,,,,False,False,,,1,1,1,5720.0,8th Ave. & 23rd St. New York NY,8th Ave. & 23rd St.,New York,NY,,,1961.0,1890.0
313914,East Lynne,1869,,1869-10-18,,Niblo's Garden,Revival,Play,Play,,,,False,True,,,3,2,1,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
313915,As You Like It,1869,,1869-10-18,,Daly's Fifth Avenue Theatre,Revival,Play,Play,,,,False,True,,,2,1,1,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313210,King Rene's Daughter,1869,,1869-10-22,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,3,1,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313916,The Heir-at-Law,1869,,1869-10-22,,Wallack's Theatre,Revival,Play,Play,,,,False,True,,,2,1,1,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313221,Oliver Twist,1869,,1869-10-25,,Niblo's Garden,Original Production,Play,Play,,,,False,False,,,2,1,1,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
313222,She Would and She Would Not,1869,,1869-10-27,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,3,1,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313248,Still Waters Run Deep,1869,,1869-11-01,,Wallack's Theatre,Original Production,Play,Play,,,,False,False,,,5,3,2,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313293,Home,1869,,1869-11-08,,Wallack's Theatre,Original Production,Play,Play,,,,False,False,,,8,7,2,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313294,A Regular Fix,1869,,1869-11-08,,Wallack's Theatre,Original Production,Play,Play,,,,False,False,,,2,1,2,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313295,Poor Humanity,1869,,1869-11-08,,Olympic Theatre,Original Production,Play,Play,,,,False,False,,,5,4,1,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
313296,A Bull in a China Shop,1869,,1869-11-08,,Olympic Theatre,Original Production,Play,Play,,,,False,False,,,2,1,1,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
313297,Much Ado About Nothing,1869,,1869-11-08,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,7,5,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
312293,London,1869,,1869-11-15,,14th Street Theatre,Original Production,Play,Play,,,,False,False,,,2,1,1,5705.0,107 West 14th Street New York NY,107 West 14th Street,New York,NY,,,1938.0,1100.0
313258,Caste,1869,,1869-11-15,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,4,2,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313267,Henry Dunbar,1869,,1869-11-20,,Wallack's Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,7556.0,844 Broadway New York NY,844 Broadway,New York,NY,,,1901.0,
313268,The Lottery Ticket,1869,,1869-11-20,,Olympic Theatre,Original Production,Play,Play,,,,False,False,,,1,1,0,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
4536,The Firefly,1869,,1869-11-22,1869-12-04,Niblo's Garden,Original Production,Operetta,Musical,1.0,14.0,,False,False,,,9,6,3,7414.0,537 Broadway New York NY,537 Broadway,New York,NY,,,1895.0,
311921,Darius Dutton,1869,,1869-11-29,,Olympic Theatre,Original Production,Play,Play,,,,False,False,,,2,2,0,7337.0,622 Broadway New York NY,622 Broadway,New York,NY,,1880.0,1880.0,
313307,Daddy Gray,1869,,1869-12-01,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,4,2,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
313308,Checkmate,1869,,1869-12-01,,Daly's Fifth Avenue Theatre,Original Production,Play,Play,,,,False,False,,,6,4,2,5726.0,24th St. (5th and Madison) New York NY,24th St. (5th and Madison),New York,NY,,,1873.0,1254.0
